ProfID,OBJECTID,X_coord,Y_coord
P2105,6159,7533298,4588208
P2106,6160,7533712,4587567
P2107,6161,7533833,4588359
P2108,6162,7532269,4589515
P2109,6163,7532975,4590130
P2110,6164,7533611,4589838
P2112,6165,7533575,4589081
P2114,6166,7534236,4589908
P2115,6167,7534615,4589490
P2116,6168,7534867,4588385
P2117,6169,7533651,4587290
P2118,6170,7533323,4586614
P2119,6171,7534135,4586801
P2120,6172,7534716,4587633
P2123,6173,7530130,4585988
P2124,6174,7530644,4586019
P2125,6175,7531522,4586362
P2097,6176,7532274,4587093
P2127,6177,7532365,4586372
P2128,6178,7532077,4586089
P2129,6179,7531598,4584899
P2130,6180,7530417,4584651
P2131,6181,7531123,4585585
P2132,6182,7532884,4586579
P2133,6183,7532622,4585413
P2134,6184,7533979,4585716
P2135,6185,7531497,4584399
P2096,6186,7532122,4584147
P2137,6187,7532026,4583446
P2138,6188,7531961,4582986
P2139,6189,7531668,4582220
P2140,6190,7528808,4583990
P2141,6191,7529751,4583708
P2142,6192,7530200,4584051
P2143,6193,7530246,4583178
P2144,6194,7531330,4583869
P2145,6195,7528416,4582151
P2146,6196,7528739,4581135
P2147,6197,7528988,4583362
P2148,6198,7529035,4582574
P2149,6199,7528974,4581875
P2150,6200,7529909,4581633
P2151,6201,7530010,4582514
P2152,6202,7530259,4582009
P2153,6203,7530912,4583235
P2081,6204,7531169,4582463
P2155,6205,7531315,4581475
P2156,6206,7530195,4581142
P2157,6207,7529998,4580279
P2158,6208,7530357,4580925
P2159,6209,7531078,4580451
P2160,6210,7530609,4579704
P2161,6211,7531063,4578382
P2162,6212,7531870,4580920
P2163,6213,7531255,4579780
P2164,6214,7531547,4579255
P2165,6215,7531830,4578422
P2166,6216,7531532,4577918
P2167,6217,7532269,4578160
P2168,6218,7532259,4578619
P2169,6219,7532556,4579003
P2170,6220,7533212,4579517
P2171,6221,7533172,4580082
P2172,6222,7533898,4580662
P2142,6223,7532148,4580027
P2174,6224,7531118,4577237
P2175,6225,7531951,4577661
P2176,6226,7531547,4576818
P2177,6227,7530659,4575875
P2178,6228,7530725,4576520
P2179,6229,7531170,4576312
P2180,6230,7530475,4575233
P2157,6231,7530203,4576754
P2187,6232,7536793,4585205
P2188,6233,7537205,4584944
P2189,6234,7537224,4584482
P2190,6235,7536827,4583949
P2191,6236,7537512,4584123
P2192,6237,7537198,4583521
P2193,6238,7538117,4584214
P2194,6239,7537739,4583306
P2195,6240,7538461,4583911
P2196,6241,7538401,4583521
P2197,6242,7538325,4582882
P2198,6243,7538840,4583154
P2086,6244,7536390,4583417
P2200,6245,7535903,4583404
P2201,6246,7536706,4582973
P2202,6247,7537039,4582829
P2203,6248,7536392,4582197
P2204,6249,7536085,4581399
P2206,6250,7535453,4583007
P2207,6251,7534882,4583480
P2208,6252,7534674,4582799
P2209,6253,7535128,4582201
P2210,6254,7535495,4582038
P2211,6255,7537478,4582662
P2212,6256,7537595,4581883
P2213,6257,7536861,4581342
P2214,6258,7535154,4581486
P2215,6259,7534401,4581626
P2216,6260,7533890,4581493
P2217,6261,7533501,4582136
P2218,6262,7534432,4581035
P2219,6263,7533401,4580856
P2222,6264,7532305,4580903
P2223,6265,7532500,4581192
P2224,6266,7533098,4581495
P2225,6267,7532459,4581851
P2226,6268,7532076,4581959
P2207,6269,7532459,4582712
P2228,6270,7533213,4582659
P2229,6271,7532977,4583096
P2230,6272,7533791,4583257
P2231,6273,7532453,4583634
P2232,6274,7533004,4583896
P2233,6275,7533838,4583869
P2234,6276,7534403,4583607
P2235,6277,7534128,4582201
P2236,6278,7532264,4584670
P2237,6279,7532762,4584804
P2238,6280,7533347,4584360
P2239,6281,7534679,4580701
P2240,6282,7534121,4580001
P2241,6283,7533731,4578797
P2242,6284,7533004,4578723
P2243,6285,7532621,4577909
P2244,6286,7534343,4579383
P2245,6287,7534134,4579127
P2246,6288,7534282,4578421
P2247,6289,7533832,4577681
P2248,6290,7535587,4580903
P2249,6291,7535641,4580486
P2250,6292,7536045,4580936
P2251,6293,7535715,4580001
P2252,6294,7536596,4580728
P2253,6295,7536919,4580419
P2254,6296,7537417,4580345
P2255,6297,7537747,4580809
P2256,6298,7538278,4581670
P2257,6299,7535184,4578952
P2258,6300,7534915,4579658
P2259,6301,7535278,4579988
P2260,6302,7536058,4579867
P2261,6303,7535560,4579033
P2262,6304,7536677,4579430
P2263,6305,7536980,4579625
P2264,6306,7537430,4579275
P2265,6307,7538043,4579006
P2266,6308,7538164,4580055
P2267,6309,7538641,4580795
P2268,6310,7539381,4580560
P2269,6311,7539899,4580721
P2270,6312,7538863,4581481
P2271,6313,7538843,4582040
P2272,6314,7538043,4582618
P2273,6315,7538830,4582558
P2274,6316,7539596,4582040
P2275,6317,7539812,4581495
P2276,6318,7538885,4579975
P2277,6319,7536585,4578476
P2278,6320,7536852,4578057
P2279,6321,7534844,4578582
P2280,6322,7535777,4578390
P2282,6323,7533305,4577866
P2283,6324,7532670,4577381
P2284,6325,7533527,4577265
P2285,6326,7534672,4577563
P2286,6327,7534107,4576947
P2287,6328,7533457,4576882
P2288,6329,7532296,4576751
P2289,6330,7532195,4576075
P2290,6331,7532821,4575923
P2291,6332,7533295,4575853
P2292,6333,7533563,4576120
P2293,6334,7534995,4576847
P2294,6335,7535878,4576872
P2295,6336,7535555,4576332
P2285,6337,7535066,4575676
P2297,6338,7535898,4576029
P2298,6339,7538058,4578128
P2299,6340,7537250,4577417
P2300,6341,7538083,4577462
P2301,6342,7538603,4577381
P2302,6343,7537770,4577053
P2303,6344,7537629,4576504
P2304,6345,7538290,4576352
P2305,6346,7538946,4576620
P2306,6347,7538244,4577038
P2307,6348,7538819,4577048
P2308,6349,7539450,4576625
P2309,6350,7539511,4575964
P2310,6351,7540146,4575918
P2311,6352,7539950,4575056
P2056,6353,7538981,4574400
P2314,6354,7529199,4576709
P2315,6355,7528172,4576533
P2316,6356,7528540,4575874
P2317,6357,7528517,4575345
P2318,6358,7528946,4574793
P2319,6359,7529284,4575774
P2320,6360,7529092,4576487
P2321,6361,7528793,4574142
P2322,6362,7529514,4573988
P2323,6363,7531085,4575322
P2324,6364,7530648,4574755
P2325,6365,7531315,4574448
P2326,6366,7531798,4574188
P2327,6367,7530579,4573973
P2328,6368,7530763,4573521
P2329,6369,7530012,4573345
P2330,6370,7531897,4575590
P2331,6371,7532380,4574211
P2332,6372,7531529,4573843
P2333,6373,7531683,4573406
P2334,6374,7532242,4573582
P2335,6375,7532150,4575238
P2336,6376,7532924,4575261
P2337,6377,7533622,4575330
P2338,6378,7533974,4576019
P2339,6379,7534296,4575376
P2340,6380,7532656,4574670
P2341,6381,7532748,4573728
P2342,6382,7533468,4574563
P2343,6383,7533936,4574556
P2344,6384,7533216,4574149
P2345,6385,7533691,4573797
P2346,6386,7533591,4573391
P2347,6387,7533806,4572777
P2348,6388,7533300,4572463
P2349,6389,7533974,4572187
P2350,6390,7534572,4572739
P2351,6391,7534633,4573314
P2352,6392,7535185,4573391
P2353,6393,7534564,4573766
P2354,6394,7534863,4574418
P2355,6395,7534656,4574847
P2356,6396,7535484,4574670
P2357,6397,7535507,4574218
P2358,6398,7535821,4572969
P2359,6399,7536289,4574057
P2360,6400,7535729,4575598
P2361,6401,7535500,4575230
P2362,6402,7536580,4576004
P2364,6403,7537197,4576345
P2365,6404,7537272,4576931
P2366,6405,7536674,4575345
P2368,6406,7537214,4574897
P2369,6407,7536105,4575247
P2370,6408,7537588,4575845
P2371,6409,7538128,4576018
P2372,6410,7538243,4575500
P2373,6411,7538146,4574701
P2374,6412,7539336,4575184
P2375,6413,7538468,4574121
P2376,6414,7537151,4574350
P2377,6415,7536266,4574644
P2378,6416,7535772,4573615
P2379,6417,7536214,4572931
P2380,6418,7536594,4573678
P2381,6419,7537554,4573965
P2382,6420,7536783,4572948
P2383,6421,7537680,4572689
P2384,6422,7538554,4573143
P2385,6423,7538111,4573701
P2386,6424,7537680,4573126
P2387,6425,7537094,4572563
P2388,6426,7536691,4572488
P2389,6427,7537697,4572143
P2390,6428,7535277,4572839
P2391,6429,7535484,4572362
P2392,6430,7538255,4572034
P2393,6431,7537502,4571609
P2394,6432,7537226,4571252
P2395,6433,7536950,4571810
P2396,6434,7536645,4571206
P2397,6435,7538496,4571620
P2398,6436,7537835,4570924
P2399,6437,7537324,4570419
P2401,6438,7538370,4570499
P2402,6439,7536289,4569798
P2378,6440,7536318,4569470
P2404,6441,7535593,4569528
P2405,6442,7535645,4570200
P2408,6443,7534990,4570039
P2409,6444,7535030,4569729
P2411,6445,7533668,4571936
P2412,6446,7534541,4571758
P2413,6447,7534927,4571241
P2414,6448,7534444,4570689
P2415,6449,7534467,4569861
P2416,6450,7534881,4569321
P2417,6451,7534547,4568913
P2418,6452,7532489,4573103
P2419,6453,7532857,4573080
P2420,6454,7533403,4571614
P2421,6455,7532972,4571200
P2422,6456,7532518,4571183
P2423,6457,7532484,4571706
P2424,6458,7532035,4571137
P2425,6459,7532001,4571557
P2426,6460,7532340,4572603
P2427,6461,7532127,4572954
P2428,6462,7531840,4572557
P2429,6463,7531955,4572057
P2430,6464,7531639,4573092
P2431,6465,7531248,4572454
P2432,6466,7529569,4572965
P2433,6467,7529690,4572689
P2434,6468,7530449,4572413
P2435,6469,7530408,4571953
P2436,6470,7530667,4573109
P2437,6471,7531064,4572804
P2438,6472,7531184,4573425
P2439,6473,7529730,4574626
P2440,6474,7529012,4573189
P2441,6475,7528328,4572873
P2442,6476,7528397,4572517
P2443,6477,7528713,4572408
P2444,6478,7528241,4571833
P2445,6479,7528253,4572166
P2446,6480,7528161,4571166
P2447,6481,7527615,4571045
P2448,6482,7527477,4570447
P2449,6483,7527937,4570608
P2450,6484,7528282,4570217
P2451,6485,7528431,4570631
P2452,6486,7528805,4570913
P2453,6487,7528667,4571361
P2454,6488,7529385,4571695
P2455,6489,7529431,4572080
P2456,6490,7529471,4572350
P2457,6491,7529351,4571436
P2458,6492,7529811,4571413
P2459,6493,7530161,4571269
P2460,6494,7530707,4571471
P2461,6495,7531420,4571999
P2462,6496,7531213,4571545
P2463,6497,7531570,4571321
P2464,6498,7534041,4571223
P2465,6499,7533559,4571080
P2466,6500,7533041,4570758
P2467,6501,7532461,4570695
P2468,6502,7531754,4570833
P2469,6503,7531455,4571051
P2470,6504,7531299,4570585
P2471,6505,7532282,4570315
P2472,6506,7531909,4569844
P2473,6507,7532989,4570108
P2474,6508,7533857,4570183
P2475,6509,7533800,4569631
P2476,6510,7533794,4569240
P2477,6511,7532811,4569602
P2478,6512,7532162,4569545
P2479,6513,7531104,4569838
P2480,6514,7530983,4570235
P2481,6515,7530500,4570424
P2482,6516,7530518,4570821
P2483,6517,7530081,4570764
P2484,6518,7532857,4572620
P2485,6519,7533007,4572339
P2486,6520,7533099,4572080
P2425,6521,7533064,4571706
P2488,6522,7528661,4570465
P2489,6523,7529822,4570424
P2490,6524,7529604,4570235
P2491,6525,7528782,4569735
P2492,6526,7529385,4569919
P2493,6527,7529765,4569574
P2494,6528,7529161,4569372
P2495,6529,7530656,4569884
P2496,6530,7529506,4568838
P2497,6531,7530213,4569062
P2498,6532,7530523,4568550
P2499,6533,7530845,4569028
P2500,6534,7531230,4569022
P2501,6535,7531420,4569418
P2502,6536,7532058,4568855
P2503,6537,7532535,4569154
P2504,6538,7532719,4568947
P2505,6539,7533007,4568671
P2506,6540,7530817,4568200
P2507,6541,7531489,4568217
P2508,6542,7531363,4567573
P2466,6543,7532219,4567694
P2510,6544,7532018,4567085
P2511,6545,7531932,4567510
P2512,6546,7531190,4567009
P2513,6547,7532254,4568154
P2514,6548,7532932,4568114
P2515,6549,7532915,4567516
P2516,6550,7533536,4567372
P2517,6551,7533645,4568464
P2518,6552,7533731,4567981
P2519,6553,7533938,4568924
P2520,6554,7533265,4569424
P2521,6555,7534220,4568148
P2522,6556,7534800,4567987
P2523,6557,7519963,4592378
P2525,6558,7522252,4590330
P2527,6559,7519803,4568545
P2528,6560,7512464,4578859
P2529,6561,7543113,4594592
P2530,6562,7543695,4592490
P2531,6563,7545298,4592347
P2532,6564,7547542,4592288
P2534,6565,7549775,4589973
P2535,6566,7547875,4587978
P2536,6567,7549692,4588084
P2537,6568,7551912,4593559
P2541,6569,7546806,4585009
P2542,6570,7542947,4584854
P2543,6571,7545262,4584189
P2544,6572,7549715,4586042
P2546,6573,7550297,4584569
P2547,6574,7552672,4584902
P2548,6575,7553266,4586802
P2550,6576,7547115,4583311
P2551,6577,7545238,4582574
P2552,6578,7545998,4580686
P2553,6579,7548742,4581803
P2554,6580,7549632,4582824
P2556,6581,7554810,4581431
P2557,6582,7557054,4581502
P2558,6583,7554988,4583651
P2559,6584,7553115,4592470
P2560,6585,7554599,4593004
P2561,6586,7555092,4591734
P2562,6587,7554709,4594423
P2563,6588,7557612,4594307
P2564,6589,7558227,4595145
P2565,6590,7561629,4595011
P2566,6591,7561611,4593969
P2567,6592,7559411,4592882
P2568,6593,7556766,4592784
P2569,6594,7556641,4591244
P2570,6595,7559572,4590282
P2571,6596,7560694,4590068
P2572,6597,7552892,4588964
P2573,6598,7554486,4588135
P2574,6599,7556143,4588224
P2577,6600,7559117,4587334
P2578,6601,7560462,4587459
P2579,6602,7557042,4586408
P2581,6603,7561359,4585274
P2582,6604,7556603,4584620
P2583,6605,7558250,4583525
P2584,6606,7559604,4582430
P2585,6607,7562383,4583685
P2589,6608,7556235,4579366
P2590,6609,7554738,4579021
P2591,6610,7554228,4576955
P2592,6611,7554857,4577300
P2593,6612,7556793,4576302
P2594,6613,7557618,4574839
P2597,6614,7553040,4579532
P2598,6615,7551811,4578926
P2599,6616,7559500,4572799
P2600,6617,7550214,4576314
P2601,6618,7548516,4575079
P2602,6619,7549217,4573690
P2603,6620,7551627,4572704
P2604,6621,7550962,4571042
P2605,6622,7553135,4572740
P2606,6623,7554715,4573072
P2607,6624,7559726,4570804
P2608,6625,7561388,4569272
P2610,6626,7553741,4570163
P2611,6627,7556068,4570614
P2612,6628,7557505,4570329
P2615,6629,7555249,4568488
P2616,6630,7557205,4568984
P2617,6631,7548282,4569427
P2567,6632,7553066,4591342
P2619,6633,7583630,4572965
P2621,6634,7566417,4593825
P2622,6635,7568269,4594740
P2623,6636,7570632,4594395
P2624,6637,7573066,4590785
P2625,6638,7574367,4589483
P2626,6639,7571451,4592780
P2627,6640,7573446,4593718
P2628,6641,7574681,4593172
P2629,6642,7575465,4590465
P2630,6643,7576961,4591783
P2631,6644,7577128,4593018
P2632,6645,7578754,4593932
P2633,6646,7579871,4594466
P2634,6647,7580761,4593208
P2635,6648,7579028,4591486
P2636,6649,7578754,4588778
P2637,6650,7582483,4585608
P2638,6651,7581521,4586789
P2639,6652,7580657,4589390
P2640,6653,7581984,4590948
P2641,6654,7583169,4591786
P2642,6655,7582955,4588749
P2643,6656,7582893,4587564
P2644,6657,7575376,4586896
P2645,6658,7576863,4586932
P2646,6659,7579464,4586950
P2647,6660,7581219,4584857
P2648,6661,7578636,4584554
P2650,6662,7577701,4583334
P2651,6663,7583187,4583325
P2653,6664,7582599,4581784
P2654,6665,7576765,4581321
P2655,6666,7572027,4582188
P2656,6667,7570756,4584812
P2657,6668,7569028,4583450
P2658,6669,7567292,4584937
P2659,6670,7571540,4579843
P2661,6671,7566535,4581927
P2662,6672,7565216,4580519
P2663,6673,7567434,4579085
P2664,6674,7568797,4580261
P2665,6675,7569159,4587300
P2666,6676,7571083,4587407
P2668,6677,7568672,4588939
P2669,6678,7570869,4589129
P2670,6679,7573054,4588867
P2672,6680,7565501,4592264
P2673,6681,7566095,4590684
P2674,6682,7563221,4589770
P2675,6683,7564860,4589473
P2676,6684,7565893,4589912
P2677,6685,7563316,4587632
P2678,6686,7564884,4587062
P2679,6687,7566725,4587347
P2680,6688,7567485,4588986
P2681,6689,7564017,4585079
P2682,6690,7564908,4584830
P2683,6691,7563981,4583274
P2684,6692,7563281,4581129
P2689,6693,7564215,4577056
P2690,6694,7565771,4575393
P2691,6695,7567243,4575762
P2692,6696,7568739,4575393
P2693,6697,7566839,4574265
P2694,6698,7565242,4574016
P2695,6699,7563888,4573624
P2696,6700,7565791,4572401
P2697,6701,7563146,4568844
P2698,6702,7616640,4594240
P2699,6703,7617447,4593131
P2700,6704,7619727,4593353
P2701,6705,7621136,4594731
P2702,6706,7623353,4594699
P2703,6707,7625237,4593416
P2704,6708,7626361,4592181
P2705,6709,7627786,4591738
P2706,6710,7628372,4589300
P2707,6711,7630557,4589078
P2708,6712,7631159,4587859
P2709,6713,7632457,4586687
P2710,6714,7631697,4585706
P2711,6715,7629274,4586608
P2712,6716,7626931,4587336
P2713,6717,7626266,4588872
P2714,6718,7623131,4592593
P2715,6719,7620329,4592387
P2716,6720,7620851,4591453
P2717,6721,7619252,4591627
P2718,6722,7620614,4589585
P2719,6723,7623044,4590376
P2720,6724,7625134,4590566
P2721,6725,7625170,4589783
P2722,6726,7627271,4585757
P2723,6727,7621690,4586862
P2724,6728,7619755,4587728
P2725,6729,7618888,4588583
P2726,6730,7617772,4588286
P2727,6731,7620337,4585840
P2728,6732,7615040,4588892
P2729,6733,7615100,4587040
P2730,6734,7616358,4586577
P2731,6735,7617582,4584914
P2732,6736,7618781,4584273
P2733,6737,7615278,4584558
P2734,6738,7617451,4583655
P2735,6739,7613295,4582990
P2736,6740,7614482,4582705
P2737,6741,7619375,4582373
P2738,6742,7621734,4582262
P2739,6743,7622526,4582721
P2740,6744,7629397,4582325
P2741,6745,7615527,4580611
P2742,6746,7617487,4580398
P2743,6747,7619588,4580398
P2744,6748,7614684,4579673
P2745,6749,7619327,4578795
P2746,6750,7621429,4579531
P2747,6751,7621797,4580528
P2748,6752,7622973,4579590
P2749,6753,7623531,4580706
P2750,6754,7612760,4576574
P2751,6755,7615052,4576218
P2752,6756,7613259,4575256
P2753,6757,7615088,4573831
P2754,6758,7615860,4575173
P2755,6759,7616964,4575256
P2756,6760,7618923,4574781
P2758,6761,7617534,4572513
P2759,6762,7614839,4571554
P2760,6763,7612345,4571634
P2761,6764,7617003,4570850
P2762,6765,7618739,4570645
P2763,6766,7620387,4571643
P2764,6767,7621518,4572240
P2765,6768,7615293,4569140
P2766,6769,7619496,4569309
P2767,6770,7622649,4569194
P2768,6771,7623175,4571073
P2769,6772,7621376,4574822
P2770,6773,7622783,4575517
P2771,6774,7623184,4573451
P2772,6775,7626737,4571331
P2773,6776,7627601,4569764
P2774,6777,7627218,4573237
P2775,6778,7629044,4569372
P2776,6779,7628990,4572480
P2777,6780,7629694,4570984
P2778,6781,7631591,4571224
P2779,6782,7630914,4572729
P2780,6783,7631092,4573718
P2782,6784,7630843,4577289
P2783,6785,7631475,4579258
P2784,6786,7631333,4580709
P2785,6787,7628429,4579364
P2786,6788,7626942,4578759
P2787,6789,7630638,4582909
P2791,6790,7638526,4595564
P2792,6791,7639202,4596486
P2793,6792,7639698,4596717
P2794,6793,7638917,4597924
P2796,6794,7640435,4597598
P2800,6795,7639202,4595605
P2801,6796,7639643,4594963
P2802,6797,7637304,4594978
P2803,6798,7636352,4594888
P2804,6799,7636447,4594713
P2805,6800,7637719,4594758
P2808,6801,7635089,4595780
P2809,6802,7634729,4596010
P2811,6803,7635630,4594648
P2812,6804,7634924,4594307
P2813,6805,7633581,4595114
P2814,6806,7632960,4592989
P2815,6807,7635220,4592869
P2818,6808,7636838,4593531
P2820,6809,7637574,4593120
P2822,6810,7638877,4594262
P2824,6811,7639563,4593225
P2825,6812,7639032,4593265
P2948,6813,7639653,4592203
P2827,6814,7640309,4592669
P2828,6815,7641206,4592864
P2829,6816,7640620,4592954
P2831,6817,7642018,4592829
P2832,6818,7641732,4594547
P2833,6819,7642614,4595369
P2834,6820,7643150,4594172
P2835,6821,7642654,4591597
P2829,6822,7644027,4593005
P2840,6823,7643504,4593130
P2841,6824,7639777,4594279
P2842,6825,7644534,4592547
P2843,6826,7644876,4592427
P2844,6827,7645263,4592228
P2845,6828,7646074,4592645
P2859,6829,7646803,4592659
P2860,6830,7651146,4589873
P2861,6831,7649568,4589623
P2862,6832,7651657,4589012
P2864,6833,7650119,4589428
P2912,6834,7654373,4589423
P2869,6835,7655720,4588481
P2870,6836,7652499,4588155
P2871,6837,7652755,4588265
P2872,6838,7653291,4587619
P2873,6839,7653621,4587709
P2874,6840,7653917,4587634
P2875,6841,7654598,4587073
P2876,6842,7655109,4586988
P2879,6843,7654480,4586462
P2880,6844,7651989,4588479
P2881,6845,7656641,4585380
P2882,6846,7657080,4585462
P2885,6847,7657201,4584850
P2889,6848,7660868,4585620
P2891,6849,7664080,4585233
P2843,6850,7664505,4585395
P2900,6851,7647522,4585162
P2914,6852,7645437,4586240
P2906,6853,7647236,4586387
P2908,6854,7648409,4586668
P2910,6855,7644321,4584974
P2912,6856,7643810,4585748
P2913,6857,7643220,4586003
P2914,6858,7642949,4586176
P2916,6859,7642791,4585305
P2917,6860,7641954,4586060
P2918,6861,7641529,4586075
P2921,6862,7639515,4587649
P2922,6863,7640484,4587427
P2924,6864,7641604,4587578
P2925,6865,7642694,4588540
P2926,6866,7643569,4588637
P2927,6867,7638223,4589550
P2928,6868,7638895,4589734
P2929,6869,7640075,4588761
P2930,6870,7640774,4588972
P2931,6871,7642115,4589137
P2932,6872,7637377,4590542
P2947,6873,7638523,4590212
P2934,6874,7639023,4590351
P2935,6875,7639496,4590253
P2936,6876,7640853,4590625
P2937,6877,7641266,4590493
P2827,6878,7641739,4591068
P2940,6879,7642810,4591008
P2942,6880,7644152,4590621
P2943,6881,7644163,4589584
P2944,6882,7644137,4591978
P2946,6883,7646011,4590490
P2947,6884,7646312,4591482
P2948,6885,7645914,4591451
P2950,6886,7646955,4589419
P2951,6887,7647439,4589430
P2952,6888,7646042,4589231
P2953,6889,7645504,4589006
P2954,6890,7648739,4588882
P2955,6891,7646692,4588423
P2956,6892,7646646,4587642
P2957,6893,7647537,4587739
P2958,6894,7648788,4587901
P2959,6895,7649153,4588228
P2960,6896,7649096,4587551
P2962,6897,7650002,4588250
P2966,6898,7650201,4588660
P2964,6899,7650577,4587769
P2965,6900,7650967,4588100
P2966,6901,7650190,4587412
P2967,6902,7650712,4587153
P2968,6903,7651332,4587292
P2971,6904,7650637,4586620
P2974,6905,7645038,4588359
P2975,6906,7644531,4588434
P2977,6907,7641067,4588089
P2978,6908,7640199,4589547
P2979,6909,7640071,4589145
P2981,6910,7638775,4590922
P2982,6911,7637065,4590711
P2937,6912,7639380,4591196
P2984,6913,7637392,4591369
P2985,6914,7638166,4591658
P2986,6915,7639139,4591628
P2987,6916,7640082,4591745
P2988,6917,7641754,4591891
P2990,6918,7635852,4591823
P2991,6919,7635082,4590933
P2809,6920,7635149,4591707
P2993,6921,7636354,4590152
P2815,6922,7633708,4592249
P2996,6923,7633348,4592525
P2997,6924,7633717,4594024
P2999,6925,7642048,4595167
P3000,6926,7640954,4595456
P3001,6927,7643520,4594363
P3003,6928,7643663,4596399
P3011,6929,7648326,4590718
P3012,6930,7647612,4590605
P3014,6931,7649259,4586294
P3015,6932,7650131,4586238
P3052,6933,7639558,4568382
P3071,6934,7637204,4568653
P3055,6935,7637700,4568998
P3056,6936,7638646,4568853
P3058,6937,7639799,4567931
P3059,6938,7635295,4569434
P3060,6939,7640139,4567230
P3061,6940,7640761,4566980
P3062,6941,7640876,4566649
P3063,6942,7643907,4567285
P3064,6943,7644485,4568104
P3065,6944,7645154,4569077
P3066,6945,7645755,4569280
P3067,6946,7646559,4569788
P3069,6947,7647559,4569122
P3070,6948,7647194,4569731
P3071,6949,7647254,4570306
P3072,6950,7624938,4568099
P3073,6951,7626005,4567373
P3074,6952,7626035,4565975
P3075,6953,7625229,4563380
P3076,6954,7626366,4563180
P3077,6955,7625088,4562559
P3078,6956,7625224,4564678
P3079,6957,7626351,4562538
P3080,6958,7627543,4563400
P3081,6959,7627202,4562634
P3082,6960,7625745,4562308
P3083,6961,7625118,4561697
P3084,6962,7627476,4561961
P3085,6963,7626799,4561796
P3086,6964,7626529,4560620
P3087,6965,7627299,4560323
P3088,6966,7625601,4557791
P3089,6967,7626217,4557516
P4538,6968,7627483,4558433
P3091,6969,7624891,4556055
P3092,6970,7625627,4555728
P3093,6971,7623470,4556190
P3094,6972,7624034,4555446
P3095,6973,7624635,4555577
P3096,6974,7628118,4555818
P3097,6975,7627742,4556445
P3093,6976,7629523,4557588
P3099,6977,7629715,4557216
P3097,6978,7630545,4557099
P3101,6979,7630596,4556841
P3102,6980,7630998,4557147
P3103,6981,7632507,4557141
P3104,6982,7631714,4556314
P3105,6983,7633574,4557903
P3106,6984,7633133,4559020
P3108,6985,7633449,4560448
P3109,6986,7633389,4561660
P3111,6987,7631951,4563058
P3112,6988,7630413,4562422
P3074,6989,7631413,4559767
P3114,6990,7630799,4560328
P3115,6991,7631226,4559299
P3116,6992,7630972,4559186
P3117,6993,7629610,4558311
P3118,6994,7629529,4558959
P3119,6995,7630211,4559339
P3120,6996,7629843,4559373
P3121,6997,7630017,4560328
P3122,6998,7629396,4559954
P3123,6999,7628668,4558184
P3124,7000,7627632,4561038
P3125,7001,7629851,4561805
P3126,7002,7630554,4558187
P3127,7003,7631484,4556865
P3081,7004,7625576,4554986
P3148,7005,7627100,4566873
P3149,7006,7628605,4565715
P3152,7007,7632274,4565697
P3154,7008,7624477,4567377
P3167,7009,7619294,4557239
P3169,7010,7618608,4559332
P3170,7011,7621244,4558531
P3171,7012,7623337,4560713
P3172,7013,7623195,4558682
P3178,7014,7591679,4566580
P3179,7015,7592632,4564318
P3180,7016,7591679,4563383
P3182,7017,7595179,4566465
P3183,7018,7595268,4565084
P3184,7019,7596660,4566249
P3185,7020,7596964,4564752
P3186,7021,7597148,4563445
P3187,7022,7595634,4562279
P3188,7023,7592614,4561201
P3189,7024,7594351,4560818
P3190,7025,7595758,4559634
P3191,7026,7597041,4559028
P3192,7027,7598733,4558538
P3193,7028,7598822,4560925
P3195,7029,7598973,4565049
P3196,7030,7603658,4560426
P3197,7031,7605412,4560925
P3198,7032,7606205,4561486
P3199,7033,7605564,4563258
P3200,7034,7606820,4562769
P3201,7035,7607657,4561869
P3202,7036,7609171,4561575
P3203,7037,7607755,4559215
P3204,7038,7608904,4558574
P3207,7039,7610338,4559678
P3208,7040,7599739,4566696
P3209,7041,7577931,4557663
P3210,7042,7572336,4566320
P3211,7043,7571339,4565782
P3212,7044,7570737,4561111
P3213,7045,7570674,4558340
P3214,7046,7571766,4559528
P3215,7047,7578195,4564278
P3216,7048,7577593,4562473
P3217,7049,7571355,4556393
P3218,7050,7571560,4554715
P3219,7051,7573080,4556171
P3220,7052,7573033,4554889
P3221,7053,7575814,4561751
P3222,7054,7575066,4559340
P3223,7055,7573075,4558124
P3224,7056,7576742,4561037
P3225,7057,7574224,4557416
P3226,7058,7574966,4555646
P3227,7059,7576689,4554591
P3228,7060,7574725,4553749
P3229,7061,7573209,4553001
P3230,7062,7572815,4551679
P3231,7063,7576916,4553449
P3232,7064,7579307,4554511
P3233,7065,7579261,4556668
P3234,7066,7576382,4551518
P3235,7067,7572554,4550249
P3236,7068,7573075,4549708
P3237,7069,7582416,4555159
P3238,7070,7579542,4558585
P3239,7071,7580468,4557303
P3240,7072,7581733,4560046
P3241,7073,7583073,4559630
P3242,7074,7582346,4560912
P3243,7075,7580152,4560757
P3244,7076,7579055,4561363
P3221,7077,7583629,4562831
P3246,7078,7585477,4563106
P3247,7079,7587020,4564058
P3248,7080,7586594,4564724
P3249,7081,7584781,4565035
P3250,7082,7587100,4566823
P3251,7083,7588854,4564870
P3252,7084,7588563,4566698
P3253,7085,7590367,4566152
P3254,7086,7583516,4556792
P3255,7087,7586201,4556215
P3256,7088,7586549,4558072
P3257,7089,7586929,4559207
